case,created_at,amount,risk_score,user_account_aggregate_order_count,merchant
575984563,25/02/2018,$2,85.51,9,7625
562240354,11/02/2018,$8.7,93.91,1,7625
570886432,20/02/2018,$18,74.35,1,7625
555511240,04/02/2018,$24.24,84.35,1,7625
568460119,17/02/2018,$1,75.46,1,7625
576305332,25/02/2018,$60.61,58.46,,407
556546546,06/02/2018,$2,73.92,1,7625
559507046,08/02/2018,$23.81,76.61,14,7625
560482880,09/02/2018,$5,85.47,16,7625
578193458,27/02/2018,$54.4,54,11,7625
563611057,13/02/2018,$119,89.79,3,7625
568490166,17/02/2018,$40.85,86.81,3,7625
574690415,24/02/2018,$34,96.73,1,7625
568429830,17/02/2018,$2,73.74,4,7625
577063867,26/02/2018,$11.4,89.75,29,7625
571377723,20/02/2018,$26,65.5,3,7625
577240596,26/02/2018,$7,80.79,3,7625
559885874,09/02/2018,$5.7,76.13,1,7625
553640618,03/02/2018,$1.98,70.16,1,7625
576662035,25/02/2018,$12.05,84.51,6,7625
565265499,14/02/2018,$3,62.59,22,7625
571247687,20/02/2018,$4,87.55,4,7625
559699272,09/02/2018,$134.9,75.14,1,7625
569862120,19/02/2018,$36.52,62.8,1,7625
564444264,13/02/2018,$22.1,54.13,8,7625
561586298,10/02/2018,$6,54.07,9,7625
569798747,19/02/2018,$0.5,93.97,1,7625
562073601,11/02/2018,$3.97,96,8,7625
570566764,19/02/2018,$14.23,64.12,7,7625
554552097,04/02/2018,$8,77.02,1,7625
569852697,19/02/2018,$2.01,71.83,28,7625
577957021,27/02/2018,$305,56.44,2,7625
557949233,07/02/2018,$84.76,58.43,2,7625
553463891,03/02/2018,$27,72.52,1,7625
563990816,13/02/2018,$5.75,69.6,4,7625
555033251,04/02/2018,$2,75.12,22,7625
559584008,09/02/2018,$5.95,88.08,6,7625
570385856,19/02/2018,$2,71.8,3,7625
553961809,03/02/2018,$1.02,58.88,1,7625
570750398,20/02/2018,$2,89.12,5,7625
567807754,17/02/2018,$11.4,77.28,1,7625
571065145,20/02/2018,$17,52.56,2,7625
556366764,05/02/2018,$2046.56,94.7,0,3234
570394306,19/02/2018,$4.95,89.22,1,7625
575839198,25/02/2018,$90,90.58,1,7625
573181861,22/02/2018,$9.65,65.54,6,7625
573242390,22/02/2018,$60.8,68.52,13,7625
576988302,26/02/2018,$90.07,89.03,1,7625
567865652,17/02/2018,$195.29,59.4,,4444
553110507,02/02/2018,$28.2,89.07,3,7625
569990727,19/02/2018,$27,85.95,1,7625
560935012,06/02/2018,$2,64.53,4,7625
556189402,05/02/2018,$30,85.46,4,7625
556790896,06/02/2018,$3.8,72.01,10,7625
556185880,05/02/2018,$1,77.37,1,7625
556659559,06/02/2018,$19.95,85.47,1,7625
556421839,05/02/2018,$7,62.87,1,7625
560939864,10/02/2018,$11.82,60.8,1,7625
567165496,14/02/2018,$7.2,75.23,36,7625
556667268,06/02/2018,$24.95,83,2,7625
572619243,22/02/2018,$2,95.37,13,7625
562457850,11/02/2018,$1,98,1,7625
556707649,06/02/2018,$1,77.64,1,7625
559626762,09/02/2018,$110,99.19,3,2209
569389566,18/02/2018,$2,56.2,1,7625
571939420,21/02/2018,$6,62.6,3,7625
578394059,27/02/2018,$4,69.43,3,7625
554068616,03/02/2018,$49.85,77.2,13,7625
558261268,07/02/2018,$44.14,60.38,1,7625
574080393,23/02/2018,$58.88,81.06,1,7625
563295302,12/02/2018,$5.97,60.06,3,7625
560867133,10/02/2018,$6,87.59,1,7625
577991271,27/02/2018,$1.24,75.25,1,7625
551826337,01/02/2018,$1.03,50.83,1,7625
551675602,01/02/2018,$12.5,57.91,4,7625
563171490,12/02/2018,$1234.99,94.26,,11473
561387545,10/02/2018,$6,90.31,1,7625
569904855,19/02/2018,$1.24,79.72,1,7625
551682283,01/02/2018,$30.87,94.02,1,7625
577409885,26/02/2018,$1.23,62.44,1,7625
561634257,11/02/2018,$1.22,70.2,1,7625
574760741,24/02/2018,$42,81.99,4,7625
575587848,24/02/2018,$84.1,79.6,1,7625
574681334,24/02/2018,$4.88,61.37,16,7625
573798618,23/02/2018,$2,70.11,1,7625
559391582,08/02/2018,$11.4,54.92,2,7625
569653009,18/02/2018,$1.9,87.47,2,7625
562843359,12/02/2018,$13.8,60.11,15,7625
562786772,12/02/2018,$25.13,55.95,2,7625
568805100,18/02/2018,$100,57.02,2,7625
551460828,01/02/2018,$2,93.24,1,7625
552148241,01/02/2018,$2,88.82,4,7625
575824548,25/02/2018,$33.58,80.22,26,12650
564062661,13/02/2018,$91.8,65.09,9,7625
554915719,04/02/2018,$9.42,68.4,9,7625
571943254,21/02/2018,$34.01,63.46,9,7625
552347815,02/02/2018,$1,76.15,1,7625
557652523,07/02/2018,$11,92.06,1,7625
552215688,01/02/2018,$3.9,83.64,3,7625
559667025,09/02/2018,$7,77.56,11,7625
564087456,13/02/2018,$59.52,57.4,7,7625
561768721,11/02/2018,$71,91.89,1,7625
561062873,10/02/2018,$1,85.55,1,7625
551485792,01/02/2018,$12.38,53.24,6,7625
568678207,17/02/2018,$1.95,94.49,1,7625
577148216,26/02/2018,$6,96.8,1,7625
576169345,24/02/2018,$290.62,58.55,4,7625
577949815,27/02/2018,$4,83.72,26,7625
568123640,17/02/2018,$17.83,58.33,4,7625
570763432,20/02/2018,$2,95.04,1,7625
577010351,26/02/2018,$5.85,95.84,1,7625
564677232,14/02/2018,$6.66,89.54,1,7625
576830315,26/02/2018,$16.45,76.76,3,7625
576973709,26/02/2018,$72.5,85.86,23,7625
552377529,02/02/2018,$17.85,69.52,5,7625
569864865,19/02/2018,$44.55,72.3,3,7625
554550274,04/02/2018,$13.73,79.73,1,7625
552966450,02/02/2018,$996.93,66.08,,11473
576016369,25/02/2018,$18,58.48,6,7625
573252090,22/02/2018,$26,80.18,5,7625
569892157,19/02/2018,$46,86.09,1,7625
576859400,26/02/2018,$16.15,57.69,3,7625
576767647,25/02/2018,$4,76.66,2,7625
570354506,19/02/2018,$3,66.12,3,7625
575728217,24/02/2018,$1.85,86.03,2,7625
556817089,06/02/2018,$8,82.98,2,7625
574429338,23/02/2018,$120,74.63,4,7625
568300774,17/02/2018,$41,60.33,2,7625
561300408,10/02/2018,$31,63.8,1,7625
572552019,22/02/2018,$9,61.06,4,7625
552445835,02/02/2018,$4,89.5,1,7625
569553328,18/02/2018,$6.91,57.67,4,7625
570320861,19/02/2018,$70,52.46,2,7625
557712847,07/02/2018,$1.02,64.61,1,7625
574095134,23/02/2018,$2.4,65.38,5,7625
568828451,18/02/2018,$13,66.54,3,7625
558521760,07/02/2018,$72.4,77.33,1,7625
577036023,26/02/2018,$4.55,92.08,5,7625
578353690,27/02/2018,$4.97,69.78,2,7625
573271887,22/02/2018,$57.95,68.25,3,7625
563194635,12/02/2018,$51,51.72,9,7625
576015305,25/02/2018,$19,93.82,1,7625
575269420,24/02/2018,$26.44,94.08,3,7625
575235870,24/02/2018,$0.25,87.9,1,7625
559579096,09/02/2018,$1.22,79.66,1,7625
563771822,13/02/2018,$3,64.61,4,7625
569922261,19/02/2018,$2.42,82.27,1,7625
575863742,25/02/2018,$1.9,85.13,2,7625
563320834,12/02/2018,$3,82.55,1,7625
560158823,09/02/2018,$7.1,50.84,13,7625
552375013,02/02/2018,$100.55,50.12,1,7625
556504411,06/02/2018,$44,65.64,3,7625
567978090,17/02/2018,$2,89.75,7,7625
576855829,26/02/2018,$11.2,69.69,3,7625
564437510,13/02/2018,$1,96.09,1,7625
578541364,27/02/2018,$1.95,91.07,1,7625
568114503,17/02/2018,$14.13,64.28,1,7625
568610530,17/02/2018,$2,93.16,11,7625
561936303,11/02/2018,$2,83.49,5,7625
560715081,10/02/2018,$4.94,57.46,1,7625
575108197,24/02/2018,$53.28,69.01,5,7625
562674679,12/02/2018,$2,51.28,17,7625
560740469,10/02/2018,$1.9,92.11,9,7625
564214707,13/02/2018,$40.65,95.27,1,7625
570394770,19/02/2018,$15.17,58.37,3,7625
573938599,23/02/2018,$1.95,51.31,1,7625
560064188,09/02/2018,$2,91.05,38,7625
557528152,07/02/2018,$54,87.04,1,7625
563725762,13/02/2018,$0.5,86.31,1,7625
551278074,01/02/2018,$77,90.81,31,7625
554473531,03/02/2018,$1.24,66.08,1,7625
551814065,01/02/2018,$2.5,70.04,1,7625
569891861,19/02/2018,$2.01,68.02,2,7625
557342256,06/02/2018,$5,67.38,4,7625
556204259,05/02/2018,$4.08,71.19,1,7625
556247657,05/02/2018,$7,91.6,6,7625
563630350,13/02/2018,$5.63,86.88,2,7625
558705817,08/02/2018,$9.9,64.55,3,7625
556409763,05/02/2018,$2,74.96,4,7625
556382080,05/02/2018,$1,93.28,1,7625
556661528,06/02/2018,$13.56,91.09,1,7625
556235319,05/02/2018,$51.22,61.3,1,7625
556592445,06/02/2018,$2.95,81.68,4,7625
556642204,06/02/2018,$1,78.73,1,7625
576852772,26/02/2018,$5.09,71.92,4,7625
556603318,06/02/2018,$17,50.08,2,7625
562581349,11/02/2018,$3,54.61,4,7625
556649355,06/02/2018,$56,79.49,1,7625
556139379,05/02/2018,$1.24,60.08,1,7625
551822695,01/02/2018,$4,85.46,1,7625
552379417,02/02/2018,$2,50.43,1,7625
556526033,06/02/2018,$98.9,73.73,1,7625
555033502,04/02/2018,$22.8,85.52,5,7625
562152858,11/02/2018,$2,88.2,6,7625
573747739,23/02/2018,$2,90.25,5,7625
553460612,03/02/2018,$10.42,78.51,2,7625
572736890,22/02/2018,$2.55,91.46,51,7625
568736863,17/02/2018,$4,50.59,2,7625
564499499,13/02/2018,$4,56.86,2,7625
564478778,13/02/2018,$18,78.11,1,7625
568379746,17/02/2018,$3.16,78.95,4,7625
571665558,21/02/2018,$6.39,82.14,1,7625
575611832,24/02/2018,$297,57.07,13,7625
576757838,25/02/2018,$45,56.5,2,7625
557496485,07/02/2018,$9.6,94.34,16,7625
558174263,07/02/2018,$12.98,52.87,1,7625
575819801,25/02/2018,$25.33,88.46,1,7625
577006023,26/02/2018,$8.6,67,2,7625
554862242,04/02/2018,$4,97.83,14,7625
567967855,17/02/2018,$2.81,94.3,30,7625
556868141,06/02/2018,$67,59.9,1,7625
576968015,26/02/2018,$9.76,63.62,1,7625
555426553,04/02/2018,$14,66.57,3,7625
577212727,26/02/2018,$9.5,75.76,12,7625
552780333,02/02/2018,$2,89.44,4,7625
568573460,17/02/2018,$6,90.8,2,7625
572343598,21/02/2018,$8.67,55.94,1,7625
561645529,11/02/2018,$0.25,92.16,1,7625
568908416,18/02/2018,$19,71.52,1,7625
551429487,01/02/2018,$4,54.28,3,7625
554525646,04/02/2018,$4.03,66.78,7,7625
551362040,01/02/2018,$15.95,65.17,22,7625
571604308,21/02/2018,$3,85.5,2,7625
554550409,04/02/2018,$2,86.51,12,7625
571603685,21/02/2018,$3,66.51,1,7625
569888068,19/02/2018,$171,69.53,1,7625
560299324,09/02/2018,$1,93.84,1,7625
561822188,11/02/2018,$1.45,91.93,1,7625
564402454,13/02/2018,$16.06,58.63,1,7625
573155151,22/02/2018,$54.94,77.14,2,7625
555871293,05/02/2018,$14.5,75.87,45,7625
568475122,17/02/2018,$8.47,84.46,2,7625
571884250,20/02/2018,$6,68.86,11,7625
573932717,23/02/2018,$6.4,83.22,11,7625
569748589,19/02/2018,$1,96.28,1,7625
552202197,01/02/2018,$28.2,86.6,1,7625
573268699,22/02/2018,$1,52.8,1,7625
562234256,11/02/2018,$20,66.23,3,7625
561582182,10/02/2018,$6,92.78,1,7625
569894360,19/02/2018,$3,89.8,2,7625
560188298,09/02/2018,$10,93.48,1,7625
573931885,18/02/2018,$2,78.61,81,7625
570159620,19/02/2018,$0.25,94.57,1,7625
570155550,19/02/2018,$41.96,94.16,10,7625
554061655,03/02/2018,$2,74.71,3,7625
554702380,04/02/2018,$5,66.52,2,7625
576468020,25/02/2018,$11.55,76.59,4,7625
596705064,16/03/2018,$3.79,32.54,10,7625
602642491,21/03/2018,$10,45.59,185,8743
601048399,20/03/2018,$11.5,44.74,7,7625
609062742,27/03/2018,$51.55,0,1,2209
583280664,03/03/2018,$2,36.03,14823,2209
602617758,21/03/2018,$1.95,48.43,58,7625
610997244,29/03/2018,$3,49.09,674,8743
604844268,23/03/2018,$,42.71,,2003684
607926872,26/03/2018,$9,49.77,173,8743
583452095,04/03/2018,$43.36,42.47,8,7625
592086170,11/03/2018,$3,47.9,95,8743
595566311,15/03/2018,$4,48.87,590,8743
583512523,04/03/2018,$9.31,32.04,13,7625
593658529,13/03/2018,$11.18,46.96,1,2003731
606216167,25/03/2018,$11,46.76,17,7625
581237384,02/03/2018,$5,47.77,146,8743
582669242,03/03/2018,$8,49.37,26,8743
596274720,15/03/2018,$1.85,46.91,9,7625
593861859,13/03/2018,$2,49.18,701,8743
589091684,09/03/2018,$127,28.15,1,7625
603865548,22/03/2018,$3.85,47.64,15,7625
604462051,20/03/2018,$8.4,43.61,59,7625
595392318,14/03/2018,$139.4,26.98,7,7625
602346710,21/03/2018,$330.65,22.91,,8886
583600899,04/03/2018,$1.9,48.58,7,7625
589270748,09/03/2018,$99.61,49.43,15,2003738
607047698,25/03/2018,$10,48.03,426,8743
606125411,24/03/2018,$9,44.03,32,8743
610071067,29/03/2018,$,42.71,,2003684
588949517,08/03/2018,$10.6,48.72,121,7625
587967004,08/03/2018,$24,48.39,20,8743
587960013,08/03/2018,$161.99,41,121,2001632
604309097,23/03/2018,$56,40.76,28,7863
596067560,15/03/2018,$9,27.76,3,7625
589201241,09/03/2018,$8,47.59,7,8743
609112640,27/03/2018,$263.38,47.21,2,7605
595705828,15/03/2018,$10.15,47.03,18,7625
596096345,15/03/2018,$69,47.35,14,8743
610408797,29/03/2018,$11,45.07,327,8743
598429360,17/03/2018,$12,45.08,520,8743
581208814,02/03/2018,$23.8,48.25,29,7625
593866580,13/03/2018,$299.95,46.25,1,71
595064472,14/03/2018,$6,48.45,25,8743
580712656,01/03/2018,$16,42.36,37,8743
593011482,12/03/2018,$3,48.67,202,8743
592986517,12/03/2018,$15,47.36,82,8743
597175093,16/03/2018,$5,47.53,14,7625
598828256,18/03/2018,$10,47.62,79,8743
598144046,17/03/2018,$9,46.42,80,8743
584668799,05/03/2018,$2099,48.45,,13000
598016866,17/03/2018,$27.05,46.14,8,7625
607797813,26/03/2018,$8,47.78,121,8743
585738669,06/03/2018,$386.51,40.14,,6189
600195879,19/03/2018,$56.79,47.41,5,2003774
595401543,14/03/2018,$146.27,47.02,,2003405
594088418,13/03/2018,$3.7,48.74,30,7625
607930243,26/03/2018,$2,32,1147,2209
593937479,13/03/2018,$10,48.74,28,8743
595685403,15/03/2018,$29.95,40.88,16,7625
585532832,05/03/2018,$3.88,47.28,104,7625
597555837,17/03/2018,$3.09,12.57,38,7625
595677866,15/03/2018,$9,48.55,36,8743
595592453,15/03/2018,$14,47.45,41,8743
612016393,30/03/2018,$7,47.61,127,8743
599480651,18/03/2018,$14,44.17,775,8743
606219138,25/03/2018,$18,42.68,14,8743
598709404,18/03/2018,$20.5,25.38,15,7625
609345141,28/03/2018,$18.8,45.3,15,7625
589199327,09/03/2018,$18.35,45.11,5,7625
608865236,27/03/2018,$16,46.1,20,7625
587346319,07/03/2018,$10,46.32,8,8743
586327355,06/03/2018,$5,44.86,1,8743
594006040,13/03/2018,$7.1,46.51,,1632
594437322,14/03/2018,$0,46.21,2,8150
609179617,28/03/2018,$6,47.89,113,8743
603487265,22/03/2018,$149.64,29.69,9,7625
592458039,12/03/2018,$17.18,46.81,21,7625
596014174,15/03/2018,$5,43.2,15,8743
581677384,02/03/2018,$7.57,47.53,21,7625
588498657,08/03/2018,$3,42.92,17,7625
610035283,29/03/2018,$149.5,38.21,0,5195
594152575,13/03/2018,$10.9,46.53,199,14731
603342000,22/03/2018,$849.24,43.79,6,2002148
600688138,19/03/2018,$1200.26,20.66,,155
588171323,08/03/2018,$14.72,47.15,22,14731
589213511,09/03/2018,$8,40.28,246,8743
595686543,15/03/2018,$26,20.26,5,7625
589766260,09/03/2018,$8,26.3,3,7625
608098563,26/03/2018,$4,48.02,48,7625
607381791,26/03/2018,$14,44.82,5,7625
605429587,24/03/2018,$2,0,19,7625
588154221,08/03/2018,$399.98,46.83,19,10153
600472661,19/03/2018,$3,47.31,6,8743
590641268,10/03/2018,$341.75,46.46,2,12060
592601805,12/03/2018,$14.24,42.49,90,7625
597701283,09/03/2018,$22,41.16,29,7625
610072102,29/03/2018,$7.65,45.03,5,7625
602753786,21/03/2018,$16,46.48,705,8743
585309367,05/03/2018,$15.6,47.78,7,7625
598712615,18/03/2018,$3.9,46.35,53,7625
597805178,17/03/2018,$12,47.25,37,8743
589243847,09/03/2018,$20.66,29.24,26,7625
596099173,15/03/2018,$9,48.52,5,8743
601050086,20/03/2018,$8,48.33,116,8743
586529172,06/03/2018,$70.54,33.57,,6296
606917086,25/03/2018,$6.28,0,63,7625
599919663,19/03/2018,$8,27.57,14,7625
608097111,26/03/2018,$79.81,47.93,0,2003738
608233824,27/03/2018,$18,49.19,806,8743
595704274,15/03/2018,$1.85,41.85,19,7625
602672103,21/03/2018,$5,48.48,11,7625
597495742,16/03/2018,$,42.71,,2003684
603478847,22/03/2018,$8,46.54,19,7625
608324748,27/03/2018,$3,48.12,14,7625
593644373,13/03/2018,$4,48.54,40,8743
606124827,24/03/2018,$11,43.65,14,7625
595405815,15/03/2018,$8,9.89,6,7625
599316870,18/03/2018,$18.2,43.68,1,8742
595559350,15/03/2018,$8,48.8,36,8743
611334272,30/03/2018,$9,45.63,137,8743
593098214,12/03/2018,$19.5,47.24,31,7625
590072449,10/03/2018,$310,38.41,0,5195
593867606,13/03/2018,$7,48.46,88,8743
586272307,06/03/2018,$58.85,25.22,8,7625
588427806,08/03/2018,$10,49.03,68,8743
590009701,09/03/2018,$8,46.61,13,8743
606587184,25/03/2018,$41.92,45.9,13,7625
589100294,09/03/2018,$9,48.13,69,8743
585298550,05/03/2018,$114.8,36.22,2,7448
581318475,02/03/2018,$2,48.94,10,7625
596006057,15/03/2018,$5,47.95,16,8743
596194397,15/03/2018,$15.36,45.04,15,14739
905126445,17/03/2018,$776.99,35.57,,2007014
606096498,24/03/2018,$2,0,16,7625
609059498,27/03/2018,$12.5,10.46,13,7625
607508455,26/03/2018,$13.2,44.3,57,14731
604081168,23/03/2018,$6,48.48,88,8743
602296156,21/03/2018,$46.5,44.77,5,7625
579927564,01/03/2018,$1.95,43.29,178,7625
611571874,30/03/2018,$3.85,45.95,10,7625
596762151,16/03/2018,$9.1,28.36,6,7625
586643878,06/03/2018,$43.53,27.26,1,7625
605068404,23/03/2018,$13,29.56,1,7625
605363354,24/03/2018,$6,0,39,7625
605351695,24/03/2018,$3,47.9,15,8743
589199061,09/03/2018,$7.79,45.67,,1755
606437811,25/03/2018,$121.6,6.41,,2000383
601716525,20/03/2018,$52.64,29.83,5,7625
609768461,28/03/2018,$7,48.9,9,8743
601956534,21/03/2018,$26,18,4,7625
597233439,16/03/2018,$11,49.48,5,8743
592878532,12/03/2018,$12,43.54,2217,8743
582477313,03/03/2018,$10,48.07,320,8743
600485070,19/03/2018,$2,47.76,10,7625
608070893,26/03/2018,$40,0,2,2001505
589092713,09/03/2018,$46.35,41.99,13,7625
657532003,26/03/2018,$163.43,24.9,4,133
607422832,26/03/2018,$417.45,34.98,1,2002864
599936318,19/03/2018,$6,48.11,62,8743
598751159,18/03/2018,$124.9,43.63,11,2003774
589945135,09/03/2018,$2,49.12,173,8743
589526649,09/03/2018,$11.6,44.36,3,7625
598837544,18/03/2018,$159.95,43.08,3,2003774
608330007,27/03/2018,$6,4.44,2,7625
590070421,10/03/2018,$12.16,48.13,,1632
592800130,12/03/2018,$9,49.25,30,8743
582487799,03/03/2018,$18.28,46.16,10,7625
604835737,20/03/2018,$205,47.96,1,2002514
607706787,26/03/2018,$11,46.23,7,8743
581988765,02/03/2018,$2,47.98,22,7625
593872576,13/03/2018,$27.95,18.36,1,9135
601871561,20/03/2018,$8,29.59,14,7625
603353476,22/03/2018,$40.5,0,8,2209
597202631,16/03/2018,$14,47.24,159,8743
590218611,10/03/2018,$76.18,41.13,0,12650
597814694,17/03/2018,$6,48.56,30,8743
600989175,20/03/2018,$170,44.81,6,1801
612147619,30/03/2018,$7,46.27,34,8743
601903390,20/03/2018,$6.8,47.28,18,7625
599340042,18/03/2018,$113,29.62,30,7625
589698404,09/03/2018,$14,48.89,10,8743
582097893,02/03/2018,$8,49.2,110,8743
903665141,05/03/2018,$1713.98,49.11,,2007014
601510188,20/03/2018,$7,46.33,14,8743
595884074,15/03/2018,$115.69,28.75,11,7625
603123545,22/03/2018,$4,28.59,7,7625
609482359,28/03/2018,$12,28.45,3,7625
604080684,23/03/2018,$304.1,25.24,1,7625
607383251,26/03/2018,$6,42.96,56,8743
598010253,17/03/2018,$3.09,0,22,7625
608095338,26/03/2018,$12,46.64,28,8743
585457450,05/03/2018,$78.66,36.87,1,2001439
597684791,17/03/2018,$6,48.37,18,8743
596178169,15/03/2018,$5,45.32,35,7625
611329672,30/03/2018,$1356.47,48.77,,8886
606742890,25/03/2018,$2,41.92,32,7625
605197051,24/03/2018,$,42.71,,2003684
608878522,27/03/2018,$9.04,29.18,12,7625
601551843,20/03/2018,$6,48.33,881,8743
586868651,07/03/2018,$10,48.71,,2207
594332648,13/03/2018,$,42.71,,2003684
586478028,06/03/2018,$2,44.14,25,7625
604295676,23/03/2018,$11.61,45.54,34,7625
599715669,18/03/2018,$9,48.24,89,8743
604173843,23/03/2018,$11,48.6,398,8743
589205653,09/03/2018,$11,48.78,32,8743
583726331,04/03/2018,$5.43,47.49,51,7625
604007534,22/03/2018,$32.98,46.78,,13289
610535291,29/03/2018,$729,46.26,2,6189
580645851,01/03/2018,$8,44.64,6,8743
580711538,01/03/2018,$5,48.86,6,8743
604455613,23/03/2018,$,42.71,,2003684
596273548,15/03/2018,$13,47.36,8,8743
604436399,22/03/2018,$178,28.99,7,7625
610806641,29/03/2018,$20.77,25.84,2,7625
604026511,22/03/2018,$13,46.01,6,7625
589959749,09/03/2018,$7,0,77,8743
605852327,24/03/2018,$8,46.09,13,8743
600356606,19/03/2018,$5.4,1.74,13,7625
607888343,26/03/2018,$,42.71,,2003684
602173395,21/03/2018,$66.22,49.74,1,2002940
601784112,20/03/2018,$1,42.8,1,7625
588955242,09/03/2018,$7,46.58,14,8743
584666543,05/03/2018,$134.05,35.94,19,7625
599876884,18/03/2018,$4,48.02,17,7625
583552751,04/03/2018,$9,49.29,21,8743
587505055,07/03/2018,$90,48.96,12,6831
598044575,17/03/2018,$140,49.06,3,12060
595585155,15/03/2018,$18,27.66,4,7625
607846527,26/03/2018,$34.58,45.6,2,7625
581231180,02/03/2018,$12,49.52,20,8743
582484443,03/03/2018,$8,49.37,47,8743
595057867,14/03/2018,$150,29.83,1,7625
583691074,04/03/2018,$5,48.16,6,8743
618730813,30/03/2018,$12,28.75,4,7625
605361159,24/03/2018,$8,45.03,5,8743
585695106,06/03/2018,$14,49.01,105,8743
603475633,22/03/2018,$143.09,29.1,13,7625
604082238,23/03/2018,$37.82,36.68,0,3234
612150411,30/03/2018,$11.4,27.42,2,7625
582477578,03/03/2018,$4,47.86,44,8743
607652405,26/03/2018,$11,44.84,7,8743
588163095,08/03/2018,$11,47.68,362,8743
593017258,12/03/2018,$,42.71,,2003684
607848534,26/03/2018,$8.41,28.64,9,7625
595709207,15/03/2018,$579.98,44.29,,12874
600065888,19/03/2018,$33,45.65,9,8743
587422074,07/03/2018,$17,24.59,6,7625
608265478,27/03/2018,$6,48.49,26,8743
589430766,09/03/2018,$200,45.81,3,1801
611259456,30/03/2018,$57.64,19.5,1,6578
582486715,03/03/2018,$8,47.95,99,8743
583137432,03/03/2018,$3,46.05,11,7625
611268344,30/03/2018,$10,48.75,160,8743
595401341,14/03/2018,$8,45.26,2,7625
607046347,25/03/2018,$39,48.04,5,7625
584663826,05/03/2018,$40,40.75,11,5195
593943074,13/03/2018,$3,46.87,11,8743
602767181,21/03/2018,$10,45.98,24,8743
595112750,14/03/2018,$13,49.64,5,8743
598128427,17/03/2018,$7,49.26,213,8743
584113783,04/03/2018,$22,44.89,6,8743
599319297,18/03/2018,$55.75,33.14,1,1392
901936602,02/03/2018,$559.99,28.5,,2007014
608097107,26/03/2018,$9,46.6,79,8743
611070528,30/03/2018,$13,45.82,13,8743
600450096,19/03/2018,$15,47.65,32,7625
600818246,19/03/2018,$11,27.71,3,7625
594326528,13/03/2018,$4,48.29,5,8743
599710663,18/03/2018,$6,47.26,16,7625
586475508,06/03/2018,$6,48.89,12,8743
584953218,05/03/2018,$13.97,47.09,1,14731
607942764,26/03/2018,$6,27.99,2,7625
606132706,24/03/2018,$24,41.89,36,8743
607390361,26/03/2018,$10.09,48.93,91,14731
594439884,14/03/2018,$7,48.73,7,8743
600695288,19/03/2018,$,42.71,,2003684
587462369,07/03/2018,$77.93,24.9,9,133
598834177,18/03/2018,$5.4,49.42,32,7625
608099755,26/03/2018,$9,49.38,249,8743
598419842,17/03/2018,$6,49.11,43,8743
606734899,25/03/2018,$9,47.56,10,8743
580934836,01/03/2018,$4,48.94,20,8743
584667499,05/03/2018,$9,48.56,20,8743
600273427,19/03/2018,$31.7,46.29,11,7625
600342124,19/03/2018,$15,27.51,2,7625
588612290,08/03/2018,$2,47.3,10,7625
606783321,25/03/2018,$2,48.4,35,7625
610765080,29/03/2018,$11.85,45.7,73,7625
607043864,25/03/2018,$8,45.7,160,8743
599503691,18/03/2018,$13.3,45.51,4,7625
601953672,21/03/2018,$8,46.87,104,8743
602106369,21/03/2018,$7,48.36,62,8743
597984683,15/03/2018,$292,29.99,6,7625
596278114,15/03/2018,$10,47.06,20,8743
609168409,28/03/2018,$7.84,28.94,2,7625
612153683,30/03/2018,$847.85,41.5,,155
607521491,26/03/2018,$9,45.15,20,8743
602336739,21/03/2018,$13,47.29,37,8743
604445750,23/03/2018,$2,48.64,33,7625
608714770,27/03/2018,$2,43.38,12,7625
602637566,21/03/2018,$4,49.41,543,8743
601545280,20/03/2018,$10,49.73,77,8743
596710270,16/03/2018,$8,49.37,143,8743
610850188,29/03/2018,$18,48.73,17,8743
581316757,02/03/2018,$94.98,16.03,0,2001586
594082424,13/03/2018,$14,49.26,5,8743
589614222,09/03/2018,$353.23,43.04,1,7605
599341007,18/03/2018,$18,46.04,134,8743
592907494,12/03/2018,$1326,43.06,,2207
598014836,17/03/2018,$5,49.68,13,8743
598804098,18/03/2018,$1.85,48.97,28,7625
594444730,14/03/2018,$19,29.12,1,7625
600378865,19/03/2018,$17,41.52,10,7625
604786792,23/03/2018,$4,46.72,21,7625
609165172,28/03/2018,$5,29.89,5,7625
579882769,01/03/2018,$109.98,42.72,1,2002304
583392471,04/03/2018,$8.1,42.24,22,7625
583938531,04/03/2018,$5,42.33,27,8743
590423276,10/03/2018,$1,49.36,22,8743
598430204,17/03/2018,$14,40.06,7,8743
607352752,26/03/2018,$11,47.24,11,8743
581674303,02/03/2018,$4,47.73,696,8743
597203525,16/03/2018,$344.98,25.18,,2003738
604068427,23/03/2018,$11.95,44.88,6,7625
583164367,03/03/2018,$8,47.91,25,8743
595551772,15/03/2018,$44.99,43.01,52,7625
581675288,02/03/2018,$7,48.12,12,8743
596714204,16/03/2018,$10.9,48.28,61,14732
585738562,06/03/2018,$3.09,48.43,25,7625
606484166,25/03/2018,$10,45.66,216,8743
585311802,05/03/2018,$4,47.15,8,7625
598815100,18/03/2018,$4,28.1,13,7625
599166445,18/03/2018,$69.94,45.5,6,2003774
601688303,20/03/2018,$15.26,41.88,,1632
600478795,19/03/2018,$129.82,25.88,3,7625
595555135,15/03/2018,$6,40.3,29,7625
598814526,18/03/2018,$4,46.14,365,8743
606361026,25/03/2018,$76.59,34.53,1,2001193
