case,created_at,amount,risk_score,user_account_aggregate_order_count,merchant
583164367,2018-03-03,8.00,47.91,25,8743
595551772,2018-03-15,44.99,43.01,52,7625
581675288,2018-03-02,7.00,48.12,12,8743
596714204,2018-03-16,10.90,48.28,61,14732
585738562,2018-03-06,3.09,48.43,25,7625
606484166,2018-03-25,10.00,45.66,216,8743
585311802,2018-03-05,4.00,47.15,8,7625
598815100,2018-03-18,4.00,28.10,13,7625
599166445,2018-03-18,69.94,45.50,6,2003774
601688303,2018-03-20,15.26,41.88,,1632
600478795,2018-03-19,129.82,25.88,3,7625
595555135,2018-03-15,6.00,40.30,29,7625
598814526,2018-03-18,4.00,46.14,365,8743
606361026,2018-03-25,76.59,34.53,1,2001193
604841402,2018-03-23,4.75,46.75,195,7625
603532851,2018-03-22,3.62,44.37,22,7625
587278492,2018-03-07,27.10,37.99,,1632
596166344,2018-03-15,6.00,48.74,19,8743
590956315,2018-03-10,14.00,46.67,50,8743
583099151,2018-03-03,2.70,47.60,6,7625
584123303,2018-03-04,7.00,48.48,32,8743
588162399,2018-03-08,5.00,48.71,168,8743
588500898,2018-03-08,8.00,47.83,6,8743
604220878,2018-03-23,34.00,47.64,2,7625
600887814,2018-03-19,12.00,48.49,117,8743
593646888,2018-03-13,4.00,47.63,12,8743
609719658,2018-03-28,8.00,49.22,10,8743
595640091,2018-03-15,,42.71,,2003684
589959109,2018-03-09,5.00,48.64,102,8743
584074188,2018-03-04,527.00,32.84,12,7625
583392311,2018-03-04,2.00,44.30,41,7625
581668799,2018-03-02,6.70,27.10,2,7625
588946844,2018-03-08,7.00,48.67,144,8743
589948706,2018-03-09,7.00,48.36,63,8743
598647398,2018-03-17,6.00,47.14,16,8743
610048779,2018-03-29,7.00,47.13,17,8743
611341237,2018-03-30,61.70,29.85,1,7625
602868770,2018-03-21,36.00,45.19,10,7625
611329400,2018-03-30,12.99,21.99,1,377
595685708,2018-03-15,10.80,46.92,10,7625
597400723,2018-03-16,4.00,49.37,128,8743
595683466,2018-03-15,,42.71,,2003684
602105288,2018-03-21,290.00,33.48,1,6831
581682288,2018-03-02,3.00,47.77,70,8743
606787744,2018-03-25,349.00,0.00,,9907
602179668,2018-03-21,18.90,43.98,116,7625
601897344,2018-03-20,5.00,49.10,113,8743
606230873,2018-03-25,8.27,46.68,7,7625
581671117,2018-03-02,5.40,45.26,170,7625
611921142,2018-03-30,150.50,45.27,76,5195
609160892,2018-03-28,13.00,44.08,28,8743
596890170,2018-03-16,13.00,26.77,2,7625
589210395,2018-03-09,,42.71,,2003684
609734699,2018-03-28,4.00,47.01,25,8743
588171081,2018-03-08,2.00,45.45,40,7625
600506770,2018-03-19,13.00,35.79,6,7625
585656238,2018-03-06,44.00,20.01,38,7863
585732133,2018-03-06,35.11,47.02,6,7625
598432041,2018-03-17,12.99,48.51,,2003738
602629844,2018-03-21,6.00,46.79,17,8743
607638453,2018-03-26,16.01,4.62,33,7625
595705265,2018-03-15,,42.71,,2003684
581992269,2018-03-02,3.00,49.00,31,8743
584489046,2018-03-04,2.00,27.12,2,7625
590070162,2018-03-10,320.00,47.26,1620,7863
589106494,2018-03-09,11.00,47.73,61,8743
585735061,2018-03-06,50.00,47.00,0,12718
607847039,2018-03-26,5.95,0.00,13,7625
600357067,2018-03-19,120.00,29.58,10,7625
586757182,2018-03-07,179.00,28.17,2,7625
607651410,2018-03-26,3.00,48.79,680,8743
611104567,2018-03-30,11.00,47.27,1254,8743
582028456,2018-03-02,10.00,48.46,433,8743
601948451,2018-03-21,5.00,46.89,21,7625
597802607,2018-03-17,161.00,41.35,2,1801
581478014,2018-03-02,8.00,40.47,15,8743
596194308,2018-03-15,80.79,42.55,4,2001268
607203434,2018-03-26,58.77,28.51,1,7625
600561023,2018-03-19,4.00,48.37,162,8743
600275227,2018-03-19,15.00,27.71,7,7625
596058326,2018-03-15,188.73,39.36,,2874
598520537,2018-03-17,830.34,28.05,0,13601
590352665,2018-03-10,6.00,47.72,37,8743
604075074,2018-03-23,5.78,48.08,22,7625
600192175,2018-03-19,5.00,47.59,307,8743
579880363,2018-03-01,3.94,26.85,2,7625
586731779,2018-03-07,250.00,39.82,0,5195
598760119,2018-03-18,2.00,26.81,5,7625
604008696,2018-03-22,1.00,47.41,304,8743
597547518,2018-03-17,2.00,44.56,23,7625
608735206,2018-03-27,259.98,19.13,3,6189
587422332,2018-03-07,8.00,47.73,28,8743
589207047,2018-03-09,1010.00,47.63,2,7625
602638460,2018-03-21,2049.90,48.16,,15067
579933497,2018-03-01,908.29,29.60,4,12507
587575699,2018-03-07,680.45,9.18,,2003738
588487859,2018-03-08,65.54,40.31,41,7625
604071028,2018-03-23,21.48,27.62,5,7625
611677679,2018-03-30,6.00,49.36,18,7625
600452150,2018-03-19,2.00,47.45,25,7625
598144601,2018-03-17,7.00,46.73,2,8743
581981614,2018-03-02,5.00,47.59,10,8743
598513697,2018-03-17,10.00,47.54,72,8743
599944064,2018-03-19,10.00,49.25,56,8743
604841370,2018-03-23,7.00,28.27,9,7625
588957295,2018-03-09,60.95,32.14,1,2003200
607224326,2018-03-26,4.00,48.46,5,8743
603136385,2018-03-22,6.80,13.03,1,7625
606589494,2018-03-25,276.45,48.03,7,7625
584851892,2018-03-05,79.99,48.05,,2003738
604166025,2018-03-23,514.77,34.55,,8886
585744033,2018-03-06,38.30,31.55,2,494
611361106,2018-03-30,17.40,41.30,20,7625
582940366,2018-03-03,10.00,45.82,29,8743
595085670,2018-03-14,7.00,46.30,19,8743
605198636,2018-03-24,276.85,35.70,4,7625
581561407,2018-03-02,2.00,43.45,20,7625
605947263,2018-03-24,2.00,24.73,6,7625
598636828,2018-03-17,354.97,49.19,,2003738
596696039,2018-03-16,13.00,45.41,39,8743
608231380,2018-03-27,14.00,46.82,896,8743
610838534,2018-03-29,7.00,48.47,201,8743
618719582,2018-03-30,11.00,29.32,31,7625
606355623,2018-03-25,12.00,29.55,2,7625
592874778,2018-03-12,65.21,49.71,1,2002889
605827017,2018-03-24,24.85,29.04,7,7625
584136501,2018-03-04,7.00,47.86,45,8743
598850045,2018-03-18,3.00,43.26,5,7625
580640894,2018-03-01,2.00,29.77,1,7625
603690079,2018-03-22,95.00,29.23,8,7625
581308379,2018-03-02,10.91,48.59,53,14731
588170423,2018-03-08,6.00,48.46,83,8743
610814327,2018-03-29,8.00,47.64,111,8743
606653885,2018-03-25,25.00,43.36,40,8743
600504519,2018-03-19,10.00,48.93,1088,8743
600380446,2018-03-19,413.51,45.06,,2207
597403431,2018-03-16,8.65,44.60,98,7625
588648599,2018-03-08,258.00,29.88,8,7625
590025191,2018-03-10,7.65,47.61,53,7625
593858812,2018-03-13,22.36,48.34,41,71
603217134,2018-03-22,13.00,44.79,545,8743
597470741,2018-03-16,8.00,48.93,12,8743
595475591,2018-03-15,18.00,47.78,359,8743
608039580,2018-03-26,4.00,48.59,73,8743
609777569,2018-03-28,2.00,27.63,7,7625
611095221,2018-03-30,8.00,48.50,8,8743
605393233,2018-03-24,35.00,45.80,19,8743
588146640,2018-03-08,6.97,48.43,360,14731
610814273,2018-03-29,7.00,45.52,63,8743
586761072,2018-03-07,1.70,47.57,45,7625
593644092,2018-03-13,199.99,44.86,,155
594482512,2018-03-14,322.40,28.23,7,7625
606358786,2018-03-25,6.00,14.95,2,7625
607209566,2018-03-26,3.88,48.79,29,7625
584138449,2018-03-04,1.95,47.73,34,7625
607842527,2018-03-26,6.83,46.98,6,7625
608624155,2018-03-27,10.00,46.46,21,8743
590009442,2018-03-09,49.50,29.58,,5309
602169740,2018-03-21,30.60,28.87,9,7625
608081899,2018-03-26,121.00,27.71,12,7625
593933308,2018-03-13,5.45,46.91,581,14731
587566346,2018-03-07,2.00,48.78,8,7625
603371079,2018-03-22,12.80,48.68,1,9135
590077753,2018-03-10,16.00,28.82,49,7625
584946246,2018-03-05,3947.34,46.44,,2000238
611058833,2018-03-30,4.00,46.01,11,7625
606225376,2018-03-25,19.00,46.34,143,8743
609760447,2018-03-28,55.50,49.88,1,7863
593030234,2018-03-12,7.00,47.36,28,8743
605362106,2018-03-24,6.97,48.97,2630,14731
583265152,2018-03-03,8.00,44.41,6,7625
584679348,2018-03-05,2.00,29.47,3,7625
600574528,2018-03-19,11.92,28.18,1,7625
607046252,2018-03-25,10.00,44.75,5,7625
590072059,2018-03-10,34.23,48.51,12,7625
593428268,2018-03-13,35.10,72.85,11,7625
596289247,2018-03-15,24.99,91.40,1,3164
610209401,2018-03-29,1.00,51.22,1,7625
610470189,2018-03-29,2.28,56.88,2,7625
589200134,2018-03-09,29.75,80.84,2,7625
582472565,2018-03-03,1.00,86.21,1,7625
594002277,2018-03-13,7.51,54.42,22,7625
585449300,2018-03-05,312.45,81.51,0,10153
584136497,2018-03-04,2.40,74.82,1,7625
584675552,2018-03-05,283.50,71.88,50,7625
582107446,2018-03-02,19.00,63.97,3,7625
587310172,2018-03-07,2.00,56.79,3,7625
604447636,2018-03-18,0.50,95.11,3,7625
602099678,2018-03-21,1.95,94.09,1,7625
607496757,2018-03-26,0.50,91.51,1,7625
607386302,2018-03-26,0.50,85.90,1,7625
580928186,2018-03-01,7.00,84.47,4,7625
590504711,2018-03-10,22.83,60.51,1,7625
596814020,2018-03-16,47.38,76.82,1,7625
584663051,2018-03-05,351.00,81.21,1,7625
594474747,2018-03-14,2.00,79.94,3,7625
607141138,2018-03-25,89.05,80.74,1,7625
611856823,2018-03-30,4.00,71.42,11,7625
593045514,2018-03-12,20.00,69.11,1,7625
605190365,2018-03-24,8.00,67.42,1,7625
603136611,2018-03-22,2.00,82.32,1,7625
608085341,2018-03-26,34.58,88.17,105,7625
608859230,2018-03-27,26.82,77.65,2,7625
605221280,2018-03-24,19.72,51.44,15,7625
903931654,2018-03-28,520.00,94.19,,2007014
583106612,2018-03-03,146.20,55.42,11,7625
592450144,2018-03-12,3.97,54.92,1,7625
592871388,2018-03-12,63.90,50.38,15,7625
599874425,2018-03-18,22.92,66.28,1,7625
583506865,2018-03-04,2.00,89.55,3,7625
601067032,2018-03-20,4.00,87.22,2,7625
590202831,2018-03-10,3.00,70.94,4,7625
596304369,2018-03-15,15.70,65.11,1,7625
584431292,2018-03-04,17.10,82.33,5,7625
582166721,2018-03-02,30.85,63.77,12,7625
589809265,2018-03-09,32.06,80.99,1,7625
608854336,2018-03-27,16.00,89.54,1,7625
585173160,2018-03-05,11.90,55.77,15,7625
586881697,2018-03-07,2.00,56.54,3,7625
600945125,2018-03-20,63.00,83.45,1,7625
591437443,2018-03-11,42.45,70.99,4,7625
585737009,2018-03-06,4.00,92.51,1,7625
582985180,2018-03-03,1.00,93.95,1,7625
579878408,2018-03-01,49.99,84.19,1,377
603645220,2018-03-22,1.00,73.51,1,7625
583141055,2018-03-03,2.00,87.31,2,7625
601509298,2018-03-20,0.50,98.09,1,7625
594473180,2018-03-14,12.99,92.68,1,377
608736647,2018-03-27,4.00,79.25,5,7625
581841117,2018-03-02,43.40,92.29,1,7625
603753406,2018-03-22,5.85,87.65,1,7625
588450198,2018-03-08,18.33,79.59,6,7625
581306756,2018-03-02,9.00,59.10,9,7625
603474391,2018-03-22,22.80,77.14,2,7625
903150136,2018-03-26,938.99,67.93,,2007014
609993829,2018-03-28,23.95,86.90,2,7625
600157148,2018-03-19,39.68,77.03,4,7625
583122883,2018-03-03,16.00,94.10,1,7625
604835139,2018-03-23,20.80,86.26,2,7625
603550595,2018-03-22,56.02,58.54,,407
593420782,2018-03-13,18.07,71.03,1,7625
597499004,2018-03-16,2.00,67.77,7,7625
588425189,2018-03-08,24.73,83.57,1,7625
600888887,2018-03-19,1.95,91.02,1,7625
596764283,2018-03-16,2.00,61.44,3,7625
592446832,2018-03-12,67.68,50.30,2,7625
608877216,2018-03-27,2.00,94.58,4,7625
586167577,2018-03-06,77.00,82.80,2,7625
588739370,2018-03-08,3.00,80.86,4,7625
605639045,2018-03-24,18.75,70.81,15,7625
596448461,2018-03-15,17.00,57.48,4,7625
584501440,2018-03-04,126.80,87.26,1,7625
604075399,2018-03-23,1.00,85.00,1,7625
585004390,2018-03-05,2.00,63.50,2,7625
603200454,2018-03-22,31.75,75.20,143,7625
581202653,2018-03-02,19.00,59.24,2,7625
612035061,2018-03-30,62.10,78.97,1,7625
595566524,2018-03-15,2.00,84.79,4,7625
610015802,2018-03-28,5.00,93.65,2,7625
580644460,2018-03-01,7.94,73.50,1,7625
904753614,2018-03-22,665.99,74.34,,2007014
610069630,2018-03-29,12.00,69.40,2,7625
589823050,2018-03-09,17.00,80.50,4,7625
611575427,2018-03-30,8.00,97.38,1,7625
608831607,2018-03-27,25.04,75.74,11,7625
589555756,2018-03-09,3.80,68.95,2,7625
600884728,2018-03-19,16.00,56.90,1,7625
592455749,2018-03-12,2.00,80.69,2,7625
599990823,2018-03-19,44.00,55.82,1,7625
904283230,2018-03-21,840.00,54.57,,2007014
610149487,2018-03-29,5.00,88.21,2,7625
581851430,2018-03-02,1.23,67.69,1,7625
600089396,2018-03-19,45.03,83.40,12,7625
598789882,2018-03-18,30.35,61.86,2,7625
590411509,2018-03-10,3.19,81.44,15,7625
585293356,2018-03-05,177.64,98.32,2,4829
903344369,2018-03-28,1024.99,58.06,,2007014
600976139,2018-03-20,365.00,85.27,,12258
610178372,2018-03-29,1.00,52.82,1,7625
580103599,2018-03-01,12.00,54.00,6,7625
606795837,2018-03-25,31.00,65.36,3,7625
607426196,2018-03-26,88.60,53.15,4,7625
600514705,2018-03-19,33.00,97.14,1,7625
587121547,2018-03-07,472.75,78.86,1,71
612023434,2018-03-30,3.00,58.42,8,7625
608245240,2018-03-27,10.18,94.01,1,7625
597055544,2018-03-16,42.00,53.26,2,7625
593644003,2018-03-13,32.00,62.46,3,7863
588617852,2018-03-08,13.45,93.50,26,7625
586730213,2018-03-07,4.25,59.21,18,7625
603034235,2018-03-22,0.50,86.45,1,7625
599864713,2018-03-18,28.00,70.64,2,7625
590651884,2018-03-10,21.20,52.56,4,7625
590200259,2018-03-10,2.00,81.56,4,7625
589763481,2018-03-09,5.00,59.09,9,7625
904810670,2018-03-17,938.99,80.58,,2007014
599579349,2018-03-18,1.95,87.95,1,7625
599830574,2018-03-18,86.13,80.94,,407
606218298,2018-03-25,75.10,85.32,1,7625
612021543,2018-03-30,13.00,60.44,3,7625
581043613,2018-03-02,4.00,64.40,4,7625
904040293,2018-03-25,876.00,77.86,,2007014
582085645,2018-03-02,160.90,57.62,34,7625
586815711,2018-03-07,55.44,67.22,1,7625
583622139,2018-03-04,46.56,71.56,4,7625
599161699,2018-03-05,63.00,79.08,19,7625
599004697,2018-03-18,0.50,94.62,1,7625
585811603,2018-03-06,19.00,56.80,2,7625
581199842,2018-03-02,24.00,69.45,1,7625
601040790,2018-03-20,2.00,84.99,9,7625
584386422,2018-03-04,3.00,56.04,3,7625
581208507,2018-03-02,32.36,97.97,,3573
596306333,2018-03-15,14.50,98.34,1,7625
904153200,2018-03-29,938.99,65.64,,2007014
590937056,2018-03-10,0.50,95.91,1,7625
605827640,2018-03-24,2.00,51.61,2,7625
586747656,2018-03-07,81.00,76.32,5,7625
597545828,2018-03-17,1.97,53.09,1,7625
581242603,2018-03-02,1.00,61.55,1,7625
593861270,2018-03-13,2.00,85.30,16,7625
610377834,2018-03-29,1.95,92.32,1,7625
601552076,2018-03-20,0.50,87.22,1,7625
587313217,2018-03-07,3.00,96.25,2,7625
584111394,2018-03-04,4.00,77.33,2,7625
595601213,2018-03-15,2.00,79.06,5,7625
596752204,2018-03-16,101.60,64.92,2,7625
601746302,2018-03-20,4.85,72.79,3,7625
605123521,2018-03-23,26.00,90.10,3,7625
902655618,2018-03-16,938.99,96.13,,2007014
596273004,2018-03-14,31.05,73.79,64,7625
599665841,2018-03-18,2.00,63.03,5,7625
605874590,2018-03-24,2.00,66.48,1,7625
606595080,2018-03-25,2.00,56.34,7,7625
583509456,2018-03-04,0.25,95.24,1,7625
606734186,2018-03-25,9.86,85.53,1,7625
588114087,2018-03-08,99.00,89.04,,7285
588452660,2018-03-08,207.88,97.19,3,2209
593747112,2018-03-13,1.80,66.03,12,7625
611696841,2018-03-30,0.50,87.65,1,7625
590389417,2018-03-10,4.00,81.32,2,7625
584891856,2018-03-05,15.00,70.35,1,7625
606595899,2018-03-25,39.00,87.82,2,7625
599911378,2018-03-19,31.00,69.23,1,7625
904040571,2018-03-26,938.99,70.94,,2007014
587438549,2018-03-07,8.05,69.47,22,7625
588658192,2018-03-08,18.00,70.99,2,7625
581131066,2018-03-02,2.00,70.36,2,7625
610806101,2018-03-29,660.08,86.67,2,71
611329615,2018-03-30,3.00,90.21,3,7625
583925027,2018-03-04,101.00,62.17,1,7625
583438888,2018-03-04,30.30,86.01,10,7625
582123125,2018-03-02,64.75,86.40,8,7625
602913857,2018-03-21,4.00,60.39,54,7625
599611005,2018-03-18,2.00,54.13,7,7625
585873636,2018-03-06,12.00,77.00,5,7625
596433655,2018-03-15,31.20,57.69,4,7625
601894339,2018-03-20,9.00,79.61,1,7625
594031395,2018-03-13,8.00,82.31,1,7625
601734783,2018-03-20,2.00,85.91,2,7625
585814639,2018-03-06,1.33,98.40,3,7625
611122172,2018-03-30,11.80,68.43,1,7625
609772699,2018-03-28,5.00,81.64,3,7625
597525075,2018-03-17,3.97,61.48,9,7625
601272591,2018-03-20,10.76,55.45,50,7625
605054545,2018-03-23,2.00,63.70,4,7625
579881127,2018-03-01,1.23,80.69,1,7625
589590691,2018-03-09,91.20,73.29,1,11430
606092028,2018-03-24,8.00,77.93,3,7625
602631730,2018-03-21,14.50,80.83,1,7625
583281608,2018-03-03,10.00,83.39,31,7625
600880779,2018-03-19,44.28,56.27,,407
585308816,2018-03-05,5.00,62.83,2,7625
593571220,2018-03-13,6.77,80.84,4,7625
581643069,2018-03-02,2.00,83.31,3,7625
608864417,2018-03-27,85.71,73.91,3,7625
586443879,2018-03-06,0.25,77.49,1,7625
593656642,2018-03-13,192.00,62.23,3,7625
584542119,2018-03-05,72.00,74.69,1,7625
582384365,2018-03-03,1.85,80.76,3,7625
604068619,2018-03-23,0.50,96.50,1,7625
610959020,2018-03-29,7.00,67.76,2,7625
586629390,2018-03-06,12.00,83.94,1,7625
590016441,2018-03-09,5.00,73.48,1,7625
609867509,2018-03-28,448.50,68.99,1,71
601281885,2018-03-19,22.20,92.75,3,7625
607882629,2018-03-26,6.00,75.84,17,7625
587938170,2018-03-08,45.39,56.94,2,7625
595523259,2018-03-15,64.40,71.37,2,7625
582085471,2018-03-02,60.61,97.94,5,7625
580464821,2018-03-01,78.55,71.53,1,7625
594767626,2018-03-14,36.81,75.20,4,7625
601723224,2018-03-20,2.00,91.23,2,7625
592210482,2018-03-11,4.00,65.98,1,7625
586462848,2018-03-06,84.00,89.60,2,7625
585604286,2018-03-05,70.00,73.23,7,7625
580101043,2018-03-01,16.65,59.82,1,7625
590368750,2018-03-10,5.85,96.40,1,7625
600965779,2018-03-20,47.00,60.62,1,7625
609723579,2018-03-28,5.92,53.18,1,7625
585287785,2018-03-05,1.23,81.32,1,7625
611652554,2018-03-30,6.00,62.45,8,7625
599591811,2018-03-18,4.00,56.15,1,7625
581241007,2018-03-02,60.80,82.73,3,7625
599950620,2018-03-19,17.00,80.25,1,7625
902734773,2018-03-21,776.99,70.08,,2007014
607425109,2018-03-26,3.96,53.92,2,7625
609881605,2018-03-28,746.00,94.22,7,3164
606737621,2018-03-25,9.00,66.53,4,7625
599994244,2018-03-19,34.37,94.79,1,7625
597504024,2018-03-17,19.85,59.34,2,7625
583403829,2018-03-04,4.00,64.38,7,7625
587313160,2018-03-07,26.25,71.40,1,7625
605778830,2018-03-24,1.00,83.98,1,7625
610448590,2018-03-29,16.45,54.70,3,7625
601513776,2018-03-20,1.00,94.86,1,7625
582743679,2018-03-03,2.00,70.09,4,7625
594633419,2018-03-14,3.00,65.14,12,7625
607497039,2018-03-26,0.50,96.67,1,7625
598268468,2018-03-17,130.00,99.24,1,1801
608676071,2018-03-27,1.41,70.89,1,7625
602185461,2018-03-21,3.00,84.92,2,7625
610432858,2018-03-29,1.98,56.47,1,7625
609894694,2018-03-28,1.90,94.61,8,7625
608822605,2018-03-27,9.00,76.44,1,7625
581645695,2018-03-02,1.23,81.27,1,7625
596060837,2018-03-15,17.78,60.50,3,7625
607423622,2018-03-26,3.90,80.80,1,7625
609990413,2018-03-28,2.00,77.72,4,7625
585815693,2018-03-06,20.00,91.52,1,2003188
608986819,2018-03-27,57.00,77.38,2,7625
599201831,2018-03-18,155.15,63.76,1,7625
581201100,2018-03-02,6.20,66.40,16,7625
585041412,2018-03-05,45.05,52.89,2,7625
588370291,2018-03-08,4.00,67.03,4,7625
583921660,2018-03-04,8.00,73.29,12,7625
588374875,2018-03-08,0.50,94.26,1,7625
606991096,2018-03-25,11.76,58.27,2,7625
905135217,2018-03-26,1679.98,56.75,,2007014
902933381,2018-03-19,693.75,93.79,,2007014
602094260,2018-03-21,6.00,79.41,5,7625
603288055,2018-03-22,20.50,91.55,7,7625
607583233,2018-03-26,30.20,68.22,4,7625
580139359,2018-03-01,2.00,95.23,2,7625
601041499,2018-03-20,13.30,79.74,2,7625
595644040,2018-03-15,15.82,78.32,3,7625
901946535,2018-03-26,1478.16,56.25,,2007014
584625243,2018-03-05,15.85,93.79,1,7625
590909186,2018-03-10,18.00,63.90,1,7625
592491581,2018-03-12,652.21,67.16,1,2209
602665649,2018-03-21,2.00,70.85,40,7625
904773562,2018-03-21,968.50,52.09,,2007014
596862369,2018-03-16,2.18,81.01,1,7625
584496833,2018-03-04,1.23,86.98,1,7625
596283577,2018-03-15,2.00,97.81,1,7625
608107466,2018-03-26,4.94,54.00,4,7625
579938478,2018-03-01,10.00,55.87,7,7625
597273230,2018-03-16,2.00,84.82,4,7625
584090684,2018-03-04,1.00,87.90,1,7625
602808459,2018-03-21,80.00,72.80,1,7625
607416424,2018-03-26,13.97,73.02,1,7625
594158138,2018-03-13,156.60,67.54,1,7625
596761037,2018-03-16,13.83,57.01,1,7625
587448218,2018-03-07,2.55,67.42,10,7625
609731709,2018-03-28,2.00,92.48,3,7625
904051059,2018-03-18,938.99,89.34,,2007014
607046521,2018-03-25,11.77,74.24,1,7625
589427618,2018-03-09,224.58,71.06,1,7625
597552032,2018-03-17,108.80,95.44,,9151
581232056,2018-03-02,4.79,93.04,11,7625
605428870,2018-03-24,2.00,80.13,3,7625
598746393,2018-03-18,3.00,75.60,10,7625
582214754,2018-03-03,1.90,63.92,6,7625
602521421,2018-03-21,5.00,90.82,1,7625
584498813,2018-03-04,10.40,66.68,2,7625
598737423,2018-03-18,15.00,54.83,2,7625
606362287,2018-03-25,0.50,71.03,1,7625
603924197,2018-03-22,6.00,82.19,1,7625
582026340,2018-03-02,20.24,66.65,1,7625
901989530,2018-03-20,1038.98,90.81,,2007014
593931836,2018-03-13,4.90,88.65,9,7625
903395437,2018-03-20,696.00,96.09,,2007014
593029470,2018-03-12,3.80,87.33,4,7625
606791222,2018-03-25,23.15,82.39,1,7625
584674075,2018-03-05,202.75,83.43,1,7625
582024203,2018-03-02,8.70,84.85,1,7625
593097774,2018-03-12,14.20,74.51,1,7625
580453033,2018-03-01,1.23,79.49,1,7625
596665392,2018-03-16,74.00,81.60,1,7625
580101404,2018-03-01,58.08,76.49,2,7625
598710182,2018-03-18,29.80,81.81,1,7625
611583051,2018-03-30,15.39,61.46,2,7625
604971844,2018-03-23,1.00,70.54,1,7625
601800610,2018-03-20,2.00,53.55,2,7625
904779876,2018-03-29,974.25,81.98,,2007014
607356692,2018-03-26,4.00,86.36,1,7625
607386131,2018-03-26,51.10,61.87,5,7625
585014067,2018-03-05,4.95,76.46,6,7625
611140886,2018-03-30,7.00,79.42,1,7625
586829112,2018-03-07,9.00,64.06,2,7625
592453140,2018-03-12,2.00,99.00,9,7625
582486648,2018-03-03,5.91,71.75,1,7625
904618007,2018-03-30,938.99,91.38,,2007014
599618520,2018-03-18,10.00,77.58,1,7625
580462590,2018-03-01,22.50,86.59,3,7625
584790707,2018-03-05,91.00,75.49,1,7625
586658044,2018-03-06,1.25,79.49,1,7625
595908194,2018-03-15,0.50,92.13,1,7625
603640396,2018-03-22,6.00,80.33,4,7625
903143765,2018-03-26,1899.99,60.90,,2007014
608300595,2018-03-27,4.00,67.61,4,7625
607513143,2018-03-26,14.73,69.96,1,7625
582983486,2018-03-03,14.81,73.18,2,7625
602529087,2018-03-21,1.68,60.52,9,7625
582980363,2018-03-03,97.00,77.29,1,7625
903147694,2018-03-28,888.99,90.35,,2007014
595551658,2018-03-15,33.00,55.55,2,7625
583547872,2018-03-04,1.70,60.81,68,7625
598537588,2018-03-17,11.70,94.84,3,7625
589499832,2018-03-09,3.00,54.82,11,7625
584666828,2018-03-05,10.00,77.15,7,7625
586527638,2018-03-06,140.50,80.10,2,7625
590413198,2018-03-10,2.32,81.73,17,7625
581245171,2018-03-02,2.92,75.22,1,7625
587830473,2018-03-07,1.00,95.26,1,7625
603678644,2018-03-22,65.36,69.20,84,7625
588702628,2018-03-08,31.00,51.46,13,7625
610448852,2018-03-29,42.00,57.38,5,7625
904857860,2018-03-16,219.99,66.49,,2007014
596428549,2018-03-15,12.26,92.54,3,7625
598067830,2018-03-17,11.80,95.07,1,7625
585447386,2018-03-05,2.00,54.42,7,7625
583911265,2018-03-04,8.00,66.52,3,7625
599585088,2018-03-18,8.00,63.20,20,7625
610542416,2018-03-29,210.00,98.66,1,10088
599171714,2018-03-18,10.00,88.14,1,7625
580652835,2018-03-01,0.25,96.91,1,7625
583606555,2018-03-04,13.00,60.88,9,7625
609737122,2018-03-28,1354.99,91.42,,11473
604421004,2018-03-23,180.00,88.49,12,7625
601507257,2018-03-20,1.85,82.75,4,7625
593992736,2018-03-13,8.00,90.97,2,7625
607618005,2018-03-26,18.88,69.02,1,7625
599981604,2018-03-19,7.60,72.71,1,7625
588947503,2018-03-08,6.00,95.91,3,7625
581955488,2018-03-02,22.80,65.42,1,7625
593745679,2018-03-13,3.15,90.87,4,7625
597063160,2018-03-16,10.00,89.69,1,7625
605056579,2018-03-23,153.56,71.48,1,1003
600059871,2018-03-19,3.92,72.09,1,7625
589286091,2018-03-09,5.00,51.11,1,7625
611100730,2018-03-30,2.00,92.44,2,7625
587423054,2018-03-07,7.00,87.07,3,7625
607955447,2018-03-26,2.00,96.46,2,7625
586672195,2018-03-06,32.30,55.15,1,7625
583629814,2018-03-04,1.90,88.26,3,7625
607639256,2018-03-26,1.95,94.00,1,7625
605200032,2018-03-24,38.19,85.03,4,7625
592985769,2018-03-12,29.00,67.36,5,7625
608948322,2018-03-27,2.00,79.59,1,7625
579887375,2018-03-01,2.00,69.53,2,7625
585609533,2018-03-06,2.46,69.42,2,7625
592872898,2018-03-12,44.79,55.23,5,7625
599996714,2018-03-19,15.25,93.51,5,7625
607956891,2018-03-26,34.06,73.15,1,7625
600888652,2018-03-19,36.31,93.84,4,7625
903894800,2018-03-21,640.98,86.21,,2007014
584375805,2018-03-04,3.90,91.72,3,7625
593425608,2018-03-13,10.08,63.67,3,7625
599711287,2018-03-18,8.00,85.61,6,7625
581220462,2018-03-02,6.29,92.72,4,7625
597950761,2018-03-13,24.00,76.65,8,7625
587281352,2018-03-07,1.00,77.88,1,7625
594774646,2018-03-14,13.00,50.24,1,7625
904004176,2018-03-25,0.00,93.63,,2007014
588954485,2018-03-09,1.92,76.97,2,7625
603230699,2018-03-22,20.00,86.30,2,7625
599607574,2018-03-18,7.00,71.51,11,7625
589857754,2018-03-09,8.92,64.16,1,7625
588623875,2018-03-08,58.00,50.90,4,7625
603555303,2018-03-22,0.50,90.72,1,7625
595119350,2018-03-14,36.00,89.77,2,7625
903969258,2018-03-16,0.00,83.39,,2007014
